,,46.0,143.56,241.12,338.68,436.24,533.8,631.36,728.9200000000001,826.48,924.04,1021.6,1119.16,1216.72,1314.28,1411.8400000000001,1509.4,1606.96,1704.52,1802.08,1899.64,1997.2,2094.76,2192.32,2289.88,2387.44,2485.0,2582.56,2680.12,2777.6800000000003,2875.2400000000002,2972.8,3070.36,3167.92,3265.48,3363.04,3460.6,3558.16,3655.7200000000003,3753.28,3850.84,3948.4,4045.96,4143.52,4241.08,4338.64,4436.2,4533.76,4631.32,4728.88,4826.4400000000005
Rodgersia pinnata,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.014982515882204454,0.04832240736419752,0.10172650064525794,0.1882633941930915,0.2967097700925169,0.18031442745588425,0.07203023589577512,0.03938186931949012,0.024192978878932167,0.02026592193245344,0.007539571458234812,0.003314104416104161,0.0011936529055267553,0.0008089403408284598,0.0005321723363656477,0.0003363959660700592,8.514091706673549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darmera peltata,maximum_likelihood,0.0,0.0,0.0010340743695321293,0.0021222499684714195,0.010047698351470244,0.01968697709446656,0.032007307284573905,0.05146395127776837,0.08008050730499165,0.12680689614594118,0.12517219928393788,0.11858178118654665,0.11890890180676775,0.09814748641499353,0.07843245757056327,0.05859620351865207,0.03485116866695852,0.019247642876335527,0.010461417250553868,0.00706568059503435,0.003309992693396126,0.0015701502897634725,0.0010271156748214217,0.00036597961406787327,0.000242534830399864,0.0001963793986192979,0.00017772059236532668,0.00013812836280824008,0.00017198099540609418,7.533100715085018e-05,1.008557364261876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella trifoliata,maximum_likelihood,0.0,0.0029222408056837203,0.011403494233247114,0.02571720103926809,0.06105349408176769,0.09469506787362278,0.11139762762409557,0.10053013689474112,0.06857342767460271,0.053359732947447884,0.03881200309071055,0.03891979561728835,0.039402343695849065,0.03537342578338396,0.032880805964841844,0.029603209750444413,0.027057795833600524,0.02479077175674578,0.0240780637313756,0.023982148957625186,0.022813349218599097,0.020312444034236,0.01869640227477147,0.017248349868509774,0.015279658787739259,0.0124959492764087,0.01164489692778174,0.009449145577714205,0.00805851410509574,0.005991832460260774,0.0034178821075464515,0.0024347446446213,0.002225710624852129,0.0018489710443953282,0.001025220665610665,0.0007452137003760404,0.00048827764687475685,0.00040365538248117753,0.00031255767599438204,0.00021171280167174886,0.00010995142552176621,7.224848820547091e-05,4.743878007679118e-05,6.465449245622202e-05,3.2276506525565036e-05,1.6154125331548547e-05,0.0,0.0,0.0,0.0
Tiarella polyphylla,maximum_likelihood,0.0,9.683187595573805e-05,0.002552792628024254,0.0058393719914598555,0.010400151903116338,0.013678259607363944,0.019321218282351803,0.030965771930393994,0.056382877454355225,0.11108708352184862,0.11217685744625643,0.09273819730924536,0.09204745340335284,0.09593511916438716,0.09995989855099328,0.06926501250466488,0.04852485644932502,0.03271394449762071,0.026758922256637986,0.02160858041596977,0.015001736265675868,0.01361800259515831,0.010045197317379071,0.005022142723772161,0.003691340258201559,0.0023016983367675856,0.0017687329146862058,0.0012565432030585287,0.0009351813078046552,0.0007891730447130872,0.0006570374750858944,0.0006390435030332329,0.0004905361474577024,0.0004253204316837927,0.0003275912305017822,0.00044202940210063445,0.00022882601958844229,0.00012810045461472233,0.00013792358259674946,4.0642592796854154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiarella cordifolia,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.00022560783041152382,0.033953031370929705,0.09956611461436524,0.19088614242686633,0.25990219878553,0.2010613474486827,0.07922173628199371,0.04855790467054972,0.06095408424982842,0.013861007453369913,0.004862504176453796,0.0034834235174244377,0.002216557541379184,0.0010790204204442183,0.0001693192117709794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella integripetala,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmera racemosa,maximum_likelihood,0.0,0.010374279159317708,0.015322864109238837,0.008057506795152762,0.01017749216728593,0.027529324243398056,0.030902236527939032,0.031067076069509817,0.04120499370084005,0.04345552636548258,0.03553980045907372,0.04177134574223133,0.03654253360908735,0.03793449379767448,0.04091103352684541,0.049507339578904616,0.05033500099251966,0.03942642401862338,0.030330639039876293,0.034086368034940764,0.03429877027361728,0.036700701631586286,0.03711568493013563,0.03842600395173002,0.0401202565896047,0.032315956775124464,0.04529781139782861,0.057376393214613165,0.03545332407903926,0.0137738438984041,0.00581651541243236,0.0042800485157651605,0.002685844858476785,0.0018307885493647831,3.1777984335627884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella caulescens,maximum_likelihood,0.0,0.00187822274716714,0.007111574084982668,0.018547474387667903,0.02484802105542053,0.027129997371398783,0.034659273773627486,0.03946615476052198,0.03947765258591378,0.056183493549213266,0.07177524552531986,0.08750495266310716,0.08287493996482112,0.07647028671740581,0.07207600625242504,0.06688214910965401,0.051537043174154716,0.04217697397886454,0.037545599488138216,0.03377481362356168,0.02894844838006956,0.022627034768212446,0.020918257152680045,0.015662974500066332,0.011582675471425913,0.008643603964054255,0.007203257442381055,0.004186835480201253,0.002867319886235904,0.0019702772471316653,0.0014430306904277615,0.0008966334794727307,0.0006602526741350574,0.00045144892472627403,1.8075125414047585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conimitella williamsii,maximum_likelihood,0.0,2.337297577416301e-05,0.02653868396402776,0.211340160084575,0.3387111037709724,0.27168250494389024,0.1429322085717927,0.008738268661554959,3.369702741275129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella diversifolia,maximum_likelihood,0.0,0.0,0.001029395883742695,0.0174017579007283,0.05461125806104904,0.078565243974709,0.08344524894298448,0.08661779783280228,0.08284354399543294,0.09511940484073997,0.09837068315706678,0.09789455923876632,0.08465959734052886,0.06975290392892876,0.053047564971817306,0.035499815330413666,0.02074916240238913,0.01376226333630155,0.0068369617771974105,0.005528869395597942,0.0043067534722617115,0.0034839486075458697,0.0028101782458048426,0.0018806396717186656,0.001126992367709462,0.0005854241859637258,6.355118870919965e-05,6.479949090097928e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella stauropetala,maximum_likelihood,0.0,0.005704423395021941,0.015305507056440642,0.0876381670507059,0.26571781987226145,0.2323021401432561,0.1900925927314654,0.1077115908392488,0.051031134895304385,0.031726117056453305,0.003217301701801842,0.0024467881281201092,0.0015003458136390675,0.0011766584910365924,0.0011605528672848679,0.001049388082188166,0.0009260243085610539,0.0007412256041294979,0.000430764993681265,0.00012145696939968963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitella trifida,maximum_likelihood,0.0,0.006371635572319405,0.035671752615657776,0.09473990575076656,0.13371193217528532,0.12172334698070768,0.1392710058065436,0.1197734384061807,0.06685856669525571,0.05117262324095768,0.03289358555186731,0.0304363743278964,0.026616963828959297,0.0232776770807026,0.01927506788827181,0.015321345253021847,0.011892236952748013,0.01072302653972952,0.009343414635814038,0.008719706692339672,0.007816059924349037,0.006398577155598114,0.005702408173916488,0.005018354003699467,0.004748916751857914,0.003962884449199789,0.0032939074678009017,0.002619272685072577,0.0015666436127497335,0.0006876720992114759,0.00024052792697451915,0.00010039279686075076,3.1937357456682095e-05,1.7075127507290193e-05,1.1492398035619714e-06,3.731761714600088e-07,1.6057337766972392e-07,8.14833678143235e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera glabra,maximum_likelihood,0.0,0.0,0.005023344526278581,0.018252248762251032,0.09572700230101933,0.16609334254922115,0.0919235283099536,0.08478770827476911,0.0700159637085989,0.05016640652362346,0.036395894783464604,0.03105488582908513,0.03241423520671012,0.02905275800206432,0.02823350131741512,0.025089023337588216,0.02426558829188709,0.025116012916553663,0.02499585292571516,0.024928056291661903,0.02286973288682849,0.018163544857497545,0.01584119263490583,0.014420449564020138,0.01227082127936557,0.010770764408385038,0.010094639917357026,0.008593867848460867,0.006643850253966225,0.004639558630022832,0.002977687841681023,0.0021818693611276785,0.0018319105315038548,0.0013981700386048984,0.0009799741176932594,0.0008335084226925767,0.0005750010328272346,0.0004852728861487416,0.00034673688165500735,0.000200792208086648,0.00012775837855670812,9.430716630973929e-05,6.567859688747916e-05,5.6277898028254065e-05,1.2784995268836522e-06,0.0,0.0,0.0,0.0,0.0
Heuchera micrantha,maximum_likelihood,0.0,0.0013804758115135356,0.0038276616600060494,0.008991743261622033,0.019839621093010733,0.04130829422889612,0.04313921209855568,0.04267651845271078,0.04571905214345445,0.0606233337678647,0.06897019137984428,0.07983607258304888,0.07951458405360819,0.06936949559202207,0.06449619344912569,0.05642174860932099,0.04632626135734187,0.03864319163095389,0.03483677906368611,0.033984519757480916,0.029799933435302982,0.023489516657649003,0.020684885214595317,0.01825720045011887,0.016028833884523003,0.013423365673738143,0.012408175911865849,0.00828366840883852,0.005830154933539917,0.004508201969931788,0.002946561965370445,0.0019619213845482493,0.0013912261612088106,0.0008739500060213277,0.00010275578075411848,5.4444987895565085e-05,3.29486416558846e-05,1.7304538375288824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera maxima,maximum_likelihood,0.0,0.0,0.07983709725927998,0.57727156938832,0.33888744673491344,0.0036750970066907977,0.00032878961079581254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera pilosissima,maximum_likelihood,0.007911259960629044,0.010811104227889856,0.010816853446408063,0.07373918441883526,0.12057164016164007,0.10181652518354371,0.10071351849052233,0.08562341773035863,0.04330346276013268,0.08415271122449532,0.09128163376346933,0.04204855264664193,0.021811814040373967,0.010260618230568485,0.012934017928888309,0.015315117520596222,0.015064345147468912,0.014888345763208057,0.017845226877887123,0.015026840301964287,0.012021862404890773,0.012887140467155448,0.019639187707218966,0.01688767825846164,0.015206340362523305,0.008932052844337362,0.006919345591871188,0.004420790444375543,0.003909878419212931,0.002323875536971578,0.0006417631979413199,0.0002539844378084404,1.9910501709813638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera cylindrica,maximum_likelihood,0.0,0.03205110893022971,0.1328033955556356,0.18961829811848205,0.15628135685064865,0.14634312215400339,0.13263661671837476,0.08506171492873478,0.03721474215499581,0.022378085198754276,0.01149139572409026,0.009999878171396538,0.00865146213324685,0.0076708453415181635,0.006112109112713505,0.004581073807843697,0.003683754313369503,0.002005572964913211,0.0016611663157313457,0.0017651231156882584,0.0016513783273777788,0.0014184722159755144,0.0013486764313371607,0.0011823314650880122,0.0009228627380225738,0.00042814692598114643,0.00031112848388319077,0.0003350183503880227,0.0002153211678580671,0.0001527425012735349,1.79302844265909e-05,5.169498018077391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera chlorantha,maximum_likelihood,0.0,0.0,0.0023079485878394,0.013352294433568293,0.03429192952421392,0.04357111081287124,0.04586949195635909,0.04868174991804576,0.054228667792106784,0.07646411264069244,0.10575296556337084,0.1069278877127896,0.09315208185255312,0.07189407500003328,0.05659610958481976,0.04127254206816832,0.03200101184020954,0.02665716072496507,0.022367169255755208,0.020528258326860463,0.020326362952308732,0.01891041132462496,0.01703900394970505,0.01195572801362106,0.008617183437828309,0.006748408279539245,0.006075739564547833,0.0038628770603939258,0.00260185818514944,0.0020245261789593014,0.0018153144842222547,0.001689720552377568,0.0014104170810194893,0.0009695460963838117,3.633524409695237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera parviflora,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016071759334163277,0.09549286045630016,0.28093858262182186,0.25598891889819697,0.14097571981499948,0.09816055563660686,0.0557374694188225,0.02247131468924405,0.01823814471697728,0.01603108974876823,0.010970834025582065,0.004833792379338893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera missouriensis,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024755521566207618,0.20994248397768883,0.2020875942923996,0.23081028943766793,0.27518106263794534,0.05722304808809067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera villosa,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206252440190788e-06,0.00017641755750785146,0.019387783293284246,0.0916792772020076,0.2632083761686636,0.19962644948415534,0.17684181384620393,0.1424042923369294,0.046198297078146884,0.023575984362059776,0.017408962065022394,0.011814372131239594,0.006016532661557811,0.0016572355607813772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heuchera puberula,maximum_likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648635184185627,0.40002499613003545,0.03366993590963079,0.0013752859012836605,6.626364048739061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
